gene,UC signature,Mendiratta signature
TIMM10,0.007357834218260392,0.0
TIMM13,0.01646554239889993,0.0
TIMM17A,0.016410856695829073,0.0
TIMM17B,0.013959647226040593,0.0
TIMM22,-0.0002482740042619453,0.0
TIMM23,0.008702461154331374,0.0
TIMM44,0.004143429693134598,0.0
TIMM50,-0.0013047319273709764,0.0
TIMM8A,0.004596043969058086,0.0
TIMM8B,0.005071420928733102,0.0
TIMM9,-0.002792875054808906,0.0
TIMP1,0.007479563953261218,0.0
TIMP2,-0.02026226683085703,0.0
TIMP3,0.00019108219372674867,0.0
TIMP4,0.0030115754883776385,0.0
TINAGL1,-0.007017165206566713,0.0
TINF2,-0.004812377687641071,0.0
TIPARP,0.022586373786873122,0.0
TIPIN,-0.0008988280516968599,0.0
TIPRL,-0.0008667287962087355,0.0
TJAP1,-0.004688686304158797,0.0
TJP1,0.009458560387991003,0.0
TJP2,0.0014995961093147768,0.0
TJP3,-0.0015305125428512266,0.0
TK1,-0.003304377256978128,0.0
TK2,0.002256592802994602,0.0
TKT,0.0027426533741991303,0.0
TKTL1,-0.0006033945178064009,0.0
TLE1,-0.010567381667278046,-0.051365999999999995
TLE2,-0.007834823369215165,0.0
TLE3,-0.010216741639429204,0.0
TLE4,0.0006883749453520719,0.0
TLE6,0.003428578224891732,0.0
TLK1,0.0007586531900882474,0.0
TLK2,-0.0021733324907937824,0.0
TLL1,-0.0007118447700451774,0.0
TLL2,0.007410868683565461,0.0
TLN1,0.005732821767251312,0.0
TLN2,-0.0028606251914487717,0.0
TLR1,-0.0018467202325999521,0.0
TLR2,0.001002096262723858,0.0
TLR3,-0.007481645680120581,0.0
TLR4,-0.0004593760960476233,0.0
TLR5,-0.0005366997696670083,0.0
TLR6,-0.004156684525966949,0.0
TLR7,0.00627468331496737,0.0
TLR8,0.00020171121031851242,0.0
TLX1,-0.001824471281663411,0.0
TLX2,-0.0010395297085668974,0.0
TLX3,-0.0010560891731793073,0.0
TM2D1,-0.003012856182868508,0.0
TM2D3,-0.0026049404123328255,0.0
TM4SF1,0.010706348152283092,0.0
TM4SF20,0.0014707684392252787,0.0
TM4SF4,-0.0009064185141613299,0.0
TM4SF5,0.005826605885649866,0.0
TM6SF1,-0.004155125917886922,0.0
TM7SF2,-0.03237444918772029,0.0
TM7SF3,-0.002223000833625411,0.0
TM9SF1,0.004774279651589711,0.0
TM9SF2,0.002030719973150446,0.0
TM9SF3,-0.00516781431804929,0.0
TM9SF4,0.0019072260531621562,0.0
TMBIM1,0.008184060853435296,0.0
TMBIM4,-0.009467262563707233,0.0
TMBIM6,0.001307824988542758,0.0
TMC5,-0.016719742311043187,0.0
TMC6,0.014000942954071774,0.0
TMC7,-0.003639836825990188,0.0
TMCC1,0.0009209181078110395,0.0
TMCC2,0.0003370732634763618,0.0
TMCO1,0.003849477210084187,0.0
TMCO3,0.000657277709916512,0.0
TMCO6,0.0019632522322245594,0.0
TMED1,2.4388656662614324e-05,0.0
TMED10,0.019610395735857388,0.0
TMED2,0.011407023594020889,0.0
TMED3,0.020604598604198814,0.0
TMED5,0.004999030592127309,0.0
TMED7,0.010791198787122822,0.0
TMED9,0.01536169449740374,0.0
TMEFF1,-0.0009592674694833857,0.0
TMEM100,-0.0012283428463201705,0.0
TMEM104,0.0024928020025183307,0.0
TMEM106B,-0.012647736374209977,0.0
TMEM106C,-0.021407754529387594,0.0
TMEM109,0.03380384715419282,0.040064999999999996
TMEM11,0.004572080443404231,0.0
TMEM110,0.003374954615049108,0.0
TMEM115,0.0009597269755349488,0.0
TMEM120B,0.004193352068020774,0.0
TMEM121,-0.0017560536410100528,0.0
TMEM123,-0.004846072307073696,0.0
TMEM126B,0.008120468002970213,0.0
TMEM127,-0.0022948488609681214,0.0
TMEM131,-0.0058550804486981875,0.0
TMEM132A,0.006595278504879055,0.0
TMEM134,0.015686383791280942,0.0
TMEM135,0.005132986483261853,0.0
TMEM140,-0.012262418491712666,0.0
TMEM143,-0.006446948336104788,0.0
TMEM144,-0.015743771318858082,0.0
TMEM147,0.0037754285948331336,0.0
TMEM14A,-0.00892274451430419,0.0
TMEM14B,0.002842436505311877,0.0
TMEM151B,-0.0014204816969102419,0.0
TMEM156,-0.000671464349088042,0.0
TMEM158,-0.013035407839597146,0.0
TMEM159,-0.006550584936903686,0.0
TMEM160,-0.0002886337120816753,0.0
TMEM161A,0.006646854192090295,0.0
TMEM164,0.00886070651645616,0.027888
TMEM165,0.015296985440772714,0.0
TMEM168,-0.003092042003304232,0.0
TMEM176A,-0.0007800956041815614,0.0
TMEM176B,-0.0012675360708181136,0.0
TMEM177,0.002898262082180594,0.0
TMEM183A,0.0011971992329843772,0.0
TMEM184B,-0.001313581821270882,0.0
TMEM184C,-0.01459080499291059,0.0
TMEM185B,-0.00189910671093428,0.0
TMEM186,0.007989527419119548,0.0
TMEM187,0.010373172849770173,0.0
TMEM19,0.0010747684028932203,0.0
TMEM2,0.0060459666309918645,0.0
TMEM204,-0.0010204672851948841,0.0
TMEM206,-7.810012667986225e-05,0.0
TMEM208,0.0047991751054053036,0.0
TMEM209,-0.000855411205800046,0.0
TMEM212,0.0008966309255832244,0.0
TMEM214,0.0078259241865452,0.0
TMEM222,0.000829652450326908,0.0
TMEM223,0.015038335972248313,0.0
TMEM231,0.0004686151855156777,0.0
TMEM30A,-0.0024870691710145846,0.0
TMEM30B,-0.00010867236928541637,0.0
TMEM33,0.016421641679758226,0.0
TMEM38B,-0.0285877053518384,0.0
TMEM39A,0.0010269217808951047,0.0
TMEM39B,-0.00642559710652467,0.0
TMEM40,0.0011344789707549042,0.0
TMEM41B,0.008730601588179851,0.0
TMEM43,0.00022011076669010797,0.0
TMEM45A,0.007716210030548222,0.0
TMEM47,0.005434276412470779,0.0
TMEM5,0.0026722279208234935,0.0
TMEM50A,0.00368986363060853,0.0
TMEM50B,0.004769989125871465,0.0
TMEM51,-0.006310235105781371,0.0
TMEM53,0.00777237467227377,0.0
TMEM57,0.0013772735868716297,0.0
TMEM59,-0.01105819111707867,0.0
TMEM59L,-0.015951279179537283,0.0
TMEM62,0.0008148123376328655,0.0
TMEM63A,0.00424618865057488,0.0
TMEM70,0.014202516169063267,0.0
TMEM80,-0.002836851379808343,0.0
TMEM87A,0.015094731462170274,0.0
TMEM8A,0.014003865708600372,0.0
TMEM8B,-0.0027772612443060707,0.0
TMEM97,0.013886429423485327,0.0
TMEM9B,-0.0058046365974720815,0.0
TMF1,0.004591644034263959,0.0
TMLHE,-0.0007391826638952394,0.0
TMOD1,-0.0038245104998417758,0.0
TMOD2,-0.002814921361164953,0.0
TMOD3,0.007521624276885226,0.0
TMPO,0.000842964823138431,0.0
TMPRSS11D,0.003726839386621353,0.0
TMPRSS11E,0.008743702171299491,0.0
TMPRSS15,0.00020515487436185395,0.0
TMPRSS2,0.05721655671093507,0.1469125
TMPRSS3,0.007887100105756259,0.0
TMPRSS4,-0.003385849431601368,0.0
TMPRSS5,-0.0016641971898362954,0.0
TMPRSS6,-0.002400757532980417,0.0
TMSB10,-0.012016045347045088,0.0
TMSB15A,0.002175821818574826,0.0
TMSB15B,0.0012603642977351923,0.0
TMSB4Y,-0.0090216082534367,0.0
TMUB2,-0.0011828437899301487,0.0
TMX1,-0.0022290374568731007,0.0
TMX2,0.013221703365242627,0.0
TMX4,-0.003859312291338931,0.0
TNC,-0.005935097477929279,0.0
TNF,0.0064857653676889514,0.0
TNFAIP1,-0.00379223400412875,0.0
TNFAIP2,-0.0050791885080563575,0.0
TNFAIP3,0.008934425315487448,0.0
TNFAIP6,0.0029582385571543454,0.0
TNFAIP8,0.02773119029474958,0.088507
TNFRSF10B,0.005321977779204234,0.019754
TNFRSF10C,-0.0028235264409694236,0.0
TNFRSF10D,-0.0005776493341108464,0.0
TNFRSF11A,0.0007201677359997551,0.0
TNFRSF11B,-0.0013732325117893273,0.0
TNFRSF12A,-0.0028654098550002236,0.0
TNFRSF13B,0.0007252393284702687,0.0
TNFRSF14,-0.0043198826600063705,0.0
TNFRSF17,-0.0015309313244093509,0.0
TNFRSF1A,-0.001087260708130541,0.0
TNFRSF1B,-0.00214343503031736,0.0
TNFRSF21,-0.014623535865854704,0.0
TNFRSF25,-0.002186297045587471,0.0
TNFRSF4,0.0008018591345771752,0.0
TNFRSF8,0.0006670033222955132,0.0
TNFRSF9,0.0008665332132648047,0.0
TNFSF10,0.001792535742416509,0.0
TNFSF11,0.0011868676306923528,0.0
TNFSF12,-0.006552699462036641,0.0
TNFSF13,-0.0047598560703610805,0.0
TNFSF14,0.001018696516094997,0.0
TNFSF15,-0.008032020928926908,0.0
TNFSF18,-0.0019472110322289325,0.0
TNFSF4,-0.0019205444187375686,0.0
TNFSF8,-0.0038879099810935048,0.0
TNFSF9,-0.0010265182461880974,0.0
TNIK,-0.006673907312437378,0.0
TNIP1,-0.0017607223710651844,0.0
TNIP2,0.006732184851552104,0.0
TNIP3,0.0032817505670456083,0.0
TNK1,-0.0006063162490101204,0.0
TNK2,-0.00495084369222301,0.0
TNKS,0.0013989922940681094,0.0
TNKS2,0.0035984452668019772,0.0
TNMD,0.00028894820044540276,0.0
TNN,-0.006732384509295557,0.0
TNNC1,-0.002963787519993685,0.0
TNNC2,0.0037677888746883714,0.0
TNNI1,-0.0010368074183690799,0.0
TNNI2,-0.0019203185508530657,0.0
TNNI3,0.0006524619571273474,0.0
TNNI3K,-0.00047723103768861904,0.0
TNNT1,-0.005745081953489875,0.0
TNNT2,-0.0018336467881582526,0.0
TNNT3,-0.005412097882076376,0.0
TNP1,0.005596855338912614,0.0
TNP2,-0.0026075882038224764,0.0
TNPO1,-0.009639560420990808,0.0
TNPO2,-0.005772212285668859,0.0
TNPO3,0.003225470219091557,0.0
TNR,0.00037456806221060357,0.0
TNRC6B,-0.008256649556366616,-0.035798
TNS1,-0.0008111193812485605,0.0
TNS3,0.001870386601361899,0.0
TNS4,0.00045053685543523304,0.0
TNXB,-0.00034480225958789356,0.0
TOB1,-0.013071225698559836,0.0
TOB2,0.0020345198813182808,0.0
TOE1,0.001803606068025043,0.0
TOLLIP,-0.0012034901959906354,0.0
TOM1,0.0005979307141190133,0.0
TOM1L1,0.0015554168550762054,0.0
TOM1L2,0.010203038225179309,0.0
TOMM20,-0.01981003889001929,0.0
TOMM22,0.002551240614175827,0.0
TOMM34,-0.015500136797125728,0.0
TOMM40,0.007358799470458145,0.0
TOP1,-0.012724788871512733,-0.016096
TOP2A,0.004429295054840324,0.0
TOP2B,-0.013284615513741597,0.0
TOP3A,0.002651704925260544,0.0
TOP3B,0.0029145872121681803,0.0
TOPBP1,0.0023489491194322904,0.0
TOPORS,-0.002884225660170748,0.0
TOR1A,0.0019738314150117573,0.0
TOR1AIP1,-0.006783212230412172,0.0
TOR1B,-0.006510021215331633,0.0
TOR3A,0.002319194031759608,0.0
TOX,0.0018493874002305725,0.0
TOX3,-0.007236376160379264,0.0
TOX4,-0.004441731311995641,0.0
TP53,-0.00904703504947148,0.0
TP53AIP1,-0.003140058826790731,0.0
TP53BP1,0.005345631727676784,0.0
TP53BP2,0.003172296935847408,0.0
TP53I11,0.0013311189233730964,0.0
TP53I3,-0.005885781130811446,0.0
TP53TG5,-0.0007677299115699239,0.0
TP63,0.000199975301362323,0.0
TP73,-0.00497501976004836,0.0
TPBG,0.0024093794781495453,0.0
TPCN1,-0.003896224509206385,0.0
TPD52,0.02530105551934041,0.060812
TPD52L1,0.012478392580282098,0.0
TPD52L2,0.0010100084075839017,0.0
TPH1,0.00038934367272270166,0.0
TPI1,-0.0004645364941448177,0.0
TPK1,-0.0028831446646796497,0.0
TPM1,-0.007238387169434703,0.0
TPM2,0.00012817452034794962,0.0
TPM3,0.0002738479201621426,0.0
TPM4,0.004330847334400585,0.0
TPMT,0.0007607071740324354,0.0
TPO,0.0005588579531347612,0.0
TPP1,-0.00543248287528788,0.0
TPP2,-0.006043985302732311,0.0
TPPP,0.000523971736515508,0.0
TPPP3,6.872083285298622e-05,0.0
TPR,-0.0038534999272879927,0.0
TPRA1,0.0008072734026910041,0.0
TPRKB,0.0030052152493386403,0.043994
TPSAB1,-0.002805646965386758,0.0
TPSB2,-9.473686301240586e-05,0.0
TPSD1,0.001538019405718457,0.0
TPSG1,-0.0035001681362467397,0.0
TPST1,-0.00245323307902043,0.0
TPST2,0.00146660705368095,0.0
TPT1,0.004948422870166892,0.0
TPTE,0.001395916637336586,0.0
TPX2,0.005996437425808833,0.0
TRA2A,-0.0012405854455835993,0.0
TRA2B,0.009544673228168807,0.0
TRABD,0.0071166718627056905,0.0
TRADD,0.000656793319099292,0.0
TRAF1,-0.002347140957852797,0.0
TRAF2,0.003170595066053217,0.0
TRAF3,-0.0013254179162355136,0.0
TRAF3IP1,-0.0007961295360853912,0.0
TRAF3IP2,-0.003284574520510804,0.0
TRAF3IP3,0.0009813354824402963,0.0
TRAF4,-2.3238092508828783e-05,0.0
TRAF5,-0.0017225225636811968,0.0
TRAF6,-0.0014254271129035228,0.0
TRAFD1,0.004015420182578421,0.0
TRAIP,0.004576213272029348,0.0
TRAK1,0.002731587665560173,0.0
TRAK2,-0.00609179433407945,0.0
TRAM1,0.017856056566323882,0.0
TRAM2,0.0014328745530734308,0.0
TRANK1,-0.00010280533243697782,0.0
TRAP1,0.014593823985177666,0.0
TRAPPC10,2.509784203729141e-05,0.0
TRAPPC2,0.005846422527308727,0.0
TRAPPC2L,0.004157344156887007,0.0
TRAPPC3,0.001878841100175484,0.0
TRAPPC4,0.0062516052200417335,0.0
TRAPPC6A,-0.008388317420743864,0.0
TRAPPC8,-0.010765682466697745,0.0
TRAPPC9,-0.00185583651999518,0.0
TRAT1,-0.0007158826837532778,0.0
TRDMT1,0.0037020913129230636,0.0
TRDN,-0.0006514980311939065,0.0
TREH,-0.000447664853361145,0.0
TREM1,-0.0010153980051427318,0.0
TREM2,-0.001467439161161343,0.0
TREML2,0.001835477993882762,0.0
TREX1,0.010088402806931402,0.0
TREX2,-0.0009472657858080413,0.0
TRH,-0.0026078477575016885,0.0
TRHDE,-2.5451370482615026e-05,0.0
TRHR,-0.0012003787434817152,0.0
TRIAP1,0.003941999342702751,0.0
TRIB1,-0.014407949483991623,0.0
TRIB2,-0.0008505856057236438,0.0
TRIB3,0.01042773518639207,0.0
TRIL,-0.0008972612094424107,0.0
TRIM10,0.00018215565783821276,0.0
TRIM13,0.0037850796051728786,0.0
TRIM14,0.0042957903541036725,0.0
TRIM15,0.009787171549257491,0.0
TRIM16,0.00420559534666678,0.0
TRIM17,-0.004398005115933903,0.0
TRIM2,0.010137595517848496,0.0
TRIM21,0.002584213608842215,0.0
TRIM22,-0.01451900425134468,0.0
TRIM23,-0.004333513540431377,0.0
TRIM24,-0.006881917126987149,0.0
TRIM25,-0.010108280578618983,0.0
TRIM26,-0.0014285317841857717,0.0
TRIM27,0.002069664598191963,0.0
TRIM28,-0.010084363769951336,0.0
TRIM29,0.0022213396177390475,0.0
TRIM3,0.007495353321636255,0.0
TRIM31,-0.0019112575989715449,0.0
TRIM32,-0.00145101389264674,0.0
TRIM33,0.002601216166107108,0.0
TRIM36,0.007163745881641947,0.0
TRIM37,0.010320841139658454,0.0
TRIM38,-0.004356790207877441,-0.022718000000000002
TRIM44,-0.004933272884400338,0.0
TRIM45,-0.0185071217932942,0.0
TRIM46,5.056820316712724e-05,0.0
TRIM48,0.009970533632729312,0.0
TRIM5,0.0008410980565107082,0.0
TRIM52,-0.0004655867075923384,0.0
TRIM58,-0.002456170912196619,0.0
TRIM62,-0.0020290687012783277,0.0
TRIM66,0.0005079176845092895,0.0
TRIM68,0.011001600801524474,0.0
TRIM8,-0.005117229953432308,0.0
TRIM9,-0.0016737004578939495,0.0
TRIO,-0.0034286687764128266,0.0
TRIOBP,-0.005696887391049743,0.0
TRIP10,-0.0020054249980489963,0.0
TRIP11,0.0034501359868877,0.0
TRIP12,-2.6514674331957227e-05,0.0
TRIP13,0.007351651240027586,0.0
TRIP4,0.0062043130634907425,0.0
TRIP6,0.001331586479439381,0.0
TRIT1,0.0046715672274358295,0.0
TRMT1,-0.0017923620639592915,0.0
TRMT11,0.0008801977483924927,0.0
TRMT112,0.008370946784158804,0.0
TRMT12,0.0023102315420675786,0.0
TRMT2A,-0.006109882804112659,0.0
TRMT2B,0.009669666776052755,0.0
TRMT5,-0.006397009915601323,0.0
TRMT61A,0.005928627073890251,0.0
TRMT61B,-0.0024779288064990445,0.0
TRMU,0.0088723147185079,0.0
TRNAU1AP,-0.0005427405677083646,0.0
TRO,-0.0002163269717683469,0.0
TROAP,0.007868369662776301,0.0
TROVE2,-0.006729967909903444,0.0
TRPA1,-0.0035130378964735812,0.0
TRPC1,-0.0046752010348837456,0.0
TRPC3,-0.001644903166428401,0.0
TRPC4,-0.00015244263339049614,0.0
TRPC4AP,-0.0007904686289846518,0.0
TRPC5,-0.005182883595072608,0.0
TRPC6,6.826384487279445e-05,0.0
TRPC7,-0.0016476436031441933,0.0
TRPM1,0.00506209564345437,0.0
TRPM2,0.011021808202081105,0.0
TRPM3,-0.0029955822650074263,0.0
TRPM4,0.015582534536597185,0.0
TRPM6,0.003074380165831669,0.0
TRPM8,0.008083440960945393,0.0
TRPS1,-0.01847641329300201,0.0
TRPV1,-0.005030396870614891,0.0
TRPV2,0.0008890919497805456,0.0
TRPV4,-0.0028258944537348533,0.0
TRPV5,-0.0019191177528452576,0.0
TRPV6,0.00012778954551283698,0.0
TRRAP,-0.00017398736836684136,0.0
TSC1,-0.01166952106624685,0.0
TSC2,0.015458285112933672,0.0
TSC22D1,0.01384613833378093,0.0
TSC22D2,0.0005608220683994477,0.0
TSC22D3,0.0048225826958617195,-0.034577
TSC22D4,0.005216108393187523,0.0
TSEN2,0.00775179858365016,0.0
TSEN34,-0.0012752836126702267,0.0
TSFM,-0.0015993065037623903,0.0
TSG101,-0.00626769699853726,0.0
TSGA10,0.0006342297396701304,0.0
TSHB,0.001657094167077068,0.0
TSHR,0.0010355455104579256,0.0
TSHZ2,-0.003721933166188427,0.0
TSKS,0.0004330078978885266,0.0
TSKU,0.009043248490841113,0.0
TSN,0.0043372500955195905,0.0
TSNAX,0.0015612360506866514,0.0
TSNAXIP1,0.0001470536755638731,0.0
TSPAN1,0.0003618533167005091,0.0
TSPAN12,-0.00943038024616931,0.0
TSPAN13,0.012661819118346384,0.0
TSPAN14,0.0010671963976405683,0.0
TSPAN15,0.0044988024450068635,0.0
TSPAN2,0.0015978435098036737,0.0
TSPAN3,-0.0006935084828172285,0.0
TSPAN31,-0.008218793836762576,0.0
TSPAN32,-0.0040109999371388365,0.0
TSPAN4,-0.0023424796635853743,0.0
TSPAN5,-0.00837244141487904,0.0
TSPAN6,0.0020799202518248018,0.0
TSPAN7,-0.005552188048617996,0.0
TSPAN8,-0.023733517472756843,0.0
TSPAN9,0.0008886126618690688,0.0
TSPO,0.021721857120137928,0.0
TSPO2,-0.002090479574018653,0.0
TSPY1,-0.00297185388131654,0.0
TSPYL1,0.007468130264053144,0.0
TSPYL2,-0.0020530420379067478,0.0
TSPYL4,-0.0014594852731633352,0.0
TSPYL5,-0.0012940946779958402,0.0
TSR1,0.004769961950725727,0.0
TSR2,-0.0012200047424328468,0.0
TSSC1,-4.070378280131452e-05,0.0
TSSC4,-0.004080331381511298,0.0
TSSK1B,-0.0011807731278961873,0.0
TSSK2,-0.00047055811972620436,0.0
TST,0.0025871956930152923,0.0
TSTA3,0.006522189343335853,0.0
TTBK2,-0.0018551455960092768,0.0
TTC1,0.000655877006872754,0.0
TTC12,0.0006490549141902379,0.0
TTC13,0.006592932119195933,0.0
TTC17,0.003945829326240013,0.0
TTC19,-0.004030761124057414,0.0
TTC21B,-0.003211446563618782,0.0
TTC22,-0.0008858860709438809,0.0
TTC23,-0.00018810924346338283,0.0
TTC26,0.004350221022890566,0.0
TTC27,0.003094585365083032,0.0
TTC28,-0.0041284192399094555,0.0
TTC3,-0.01742297544275553,0.0
TTC30A,-0.00044125527402255144,0.0
TTC31,-0.0014332421064850267,0.0
TTC33,-0.004035753496998549,0.0
TTC37,-0.005905503747198929,0.0
TTC38,0.0019274871605955558,0.0
TTC39A,-0.005267759441661828,0.0
TTC4,-0.0005283199449407378,0.0
TTC9,-0.0015687312315492495,0.0
TTF1,-0.0042749614996258406,0.0
TTF2,0.002672585809202489,0.0
TTI1,0.009874617430883088,0.0
TTK,0.005544096479678376,0.0
TTLL1,0.00017996576949859275,0.0
TTLL12,0.0014521134384882183,0.0
TTLL3,-0.0009430537478306519,0.0
TTLL4,-0.000888234477085967,0.0
TTLL5,-0.000172942422360067,0.0
TTLL7,0.0028731163809973103,0.0
TTN,0.0029831508196018347,0.0
TTPA,0.0006849057781932937,0.0
TTPAL,0.004099792036086897,0.0
TTR,0.003462920155724304,0.0
TTYH1,0.0011648019347080879,0.0
TUB,-0.0011082618675219563,0.0
TUBA1A,-0.04285247000399746,0.0
TUBA1B,0.02323919623207073,0.0
TUBA1C,0.02660408273008217,0.0
TUBA3C,0.013648934108686084,0.0
TUBA3D,0.030135873178146456,0.0
TUBA4A,0.007385842540788203,0.0
TUBA8,0.004487993656157274,0.0
TUBAL3,0.0012486706231679945,0.0
TUBB,0.010616459056561077,0.0
TUBB1,-0.000409396241712563,0.0
TUBB2A,0.005724119017395855,0.0
TUBB2B,-0.000386934715258313,0.0
TUBB3,0.013090105699227073,0.0
TUBB6,-0.0030271808597345717,0.0
TUBD1,0.0035521841254895262,0.0
TUBG1,0.022113958584396683,0.0
TUBG2,-0.0020800227160344925,0.0
TUBGCP2,-0.004620380989202334,0.0
TUBGCP3,0.002683307254936091,0.0
TUBGCP4,0.00036432950973781466,0.0
TUBGCP5,0.006036878473085914,0.0
TUFM,0.00915750121964365,0.0
TUFT1,-0.007568447842773005,0.0
TULP1,-0.0004926950691345008,0.0
TULP2,0.0013894925873040441,0.0
TULP3,0.002217097932112389,0.0
TULP4,-0.017618656868625023,-0.074128
TUSC2,0.0017324374286119667,0.0
TUSC3,0.009401264808665977,0.0
TUT1,0.00043946013803412896,0.0
TWF1,0.0010906055111923692,0.0
TWF2,-0.0013555331133592295,0.0
TWIST1,-0.0014273052981519986,0.0
TWISTNB,0.004533297198886319,0.0
TWSG1,-0.005086230303737356,0.0
TXK,0.0016297679881217848,0.0
TXLNA,0.009534236377235225,0.0
TXLNG,-0.0015536219452649208,0.0
TXN,-0.003298266264494423,0.0
TXN2,-0.0027219710472116253,0.0
TXNDC15,-0.004732838121062074,0.0
TXNDC9,0.0011882244798243967,0.0
TXNIP,-0.05468604179224619,-0.058694
TXNL1,0.005810170959737308,0.0
TXNL4A,0.010745047111734497,0.0
TXNL4B,0.0013297560674135945,0.0
TXNRD1,0.00894244113700454,0.0
TXNRD2,-0.000885977230059061,0.0
TXNRD3,0.003103790717098659,0.0
TYK2,-0.004720588079916472,0.0
TYMP,-0.0009158135709415337,0.0
TYMS,0.009338647427864388,0.0
TYR,0.0019052981797858042,0.0
TYRO3,-0.0010145450059579999,0.0
TYROBP,0.002186002709745473,0.0
TYRP1,0.0010302906241769186,0.0
TYW1,0.002102517780352993,0.0
U2AF1,0.008672732923087671,0.0
U2AF2,0.0023193171698059666,0.0
UAP1,0.03281066551936641,0.098881
UAP1L1,0.007824649599396378,0.0
UBA1,0.014268388930292966,0.0
UBA2,-0.004847205352291749,0.0
UBA3,-0.007810667466675402,0.0
UBA5,0.009741156826435775,0.0
UBA52,-0.008436831085245388,0.0
UBA6,0.0036055811914170745,0.0
UBA7,-0.00490073468073318,0.0
UBAC1,0.00033461065362942884,0.0
UBAP1,-0.0011186822961333236,0.0
UBAP2,-0.003941439759862653,0.0
UBAP2L,-0.004090642663198811,0.0
UBASH3A,-0.00035170106413108293,0.0
UBB,0.00037192106041056185,0.0
UBC,0.005489648580250065,0.0
UBE2A,-0.0032840237472218274,0.0
UBE2B,-0.0015971204248428753,0.0
UBE2C,0.00864613113002407,0.0
UBE2D1,7.213395280744126e-05,0.0
UBE2D2,0.0007952405308448826,0.0
UBE2D3,0.0002868374410336875,0.0
UBE2D4,-0.008291121385259358,0.0
UBE2E1,0.007374238984319034,0.0
UBE2E3,-0.01571724698279787,0.0
UBE2G1,0.006419320111711485,0.0
UBE2G2,0.00439195236288742,0.0
UBE2H,-0.009302689754409208,0.0
UBE2I,-0.0026881094971170035,0.0
UBE2J1,0.012290248172048279,0.080458
UBE2K,0.005913595309545019,0.0
UBE2L3,-0.00045601224547378653,0.0
UBE2L6,-0.017190840532635962,0.0
UBE2M,0.0045260373056656,0.0
UBE2N,0.009757702536830757,0.0
UBE2NL,-0.007766218498277888,0.0
UBE2O,0.002574864411094519,0.0
UBE2Q1,0.007853047229929537,0.0
UBE2S,0.0008549468033719484,0.0
UBE2V2,0.003897485836930792,0.0
UBE2W,-0.0032524969587597197,0.0
UBE2Z,-0.0008360464460938812,0.0
UBE3A,-0.0014853808350021127,0.0
UBE3B,-0.002697693635842147,0.0
UBE3C,0.014039296988000459,0.0
UBE4A,-0.001299052499444116,0.0
UBE4B,-0.0012113749656001563,0.0
UBFD1,0.009788288625814288,0.0
UBIAD1,0.008817584086959042,0.0
UBL3,-0.013618282779228654,0.0
UBL4A,0.008915039093652277,0.0
UBL5,-0.006215683157137836,0.0
UBN1,0.001078303889013888,0.0
UBOX5,9.235799530442343e-05,0.0
UBP1,-0.009970491271602714,0.0
UBQLN2,-0.012633163049012464,0.0
UBQLN3,0.0017691690337450394,0.0
UBQLN4,-0.0042717200124526115,0.0
UBR2,0.002862955857031784,0.0
UBR4,0.005920609027443832,0.0
UBR5,-0.011650729162556897,0.0
UBR7,-0.001229893658090602,0.0
UBTD1,-0.003298363681303386,0.0
UBTF,-0.005983334200392076,0.0
UBXN1,-0.005352120702473052,0.0
UBXN2B,-0.005570781999209285,0.0
UBXN4,0.0003560231524081592,0.0
UBXN6,-0.002376845644844773,0.0
UBXN7,0.0022188648443507404,0.0
UBXN8,0.0007087829822176048,0.0
UCHL1,0.0025628473760272333,0.0
UCHL3,0.012543526152855545,0.0
UCHL5,0.008946244020100903,0.0
UCK2,0.019148648059182222,0.0
UCKL1,0.0022047529828425516,0.0
UCN,-0.0038243810370425318,0.0
UCP1,-0.003708561791317649,0.0
UCP2,-0.004588624744609255,0.0
UCP3,-0.0018394221188986876,0.0
UEVLD,0.0037872217502930845,0.0
UFC1,-0.0131858009532936,0.0
UFD1L,0.004187942569749018,0.0
UFM1,0.004706721160132231,0.0
UFSP2,-0.002821775751959556,0.0
UGCG,0.004286847396320465,0.0
UGDH,0.005533206161562751,0.0
UGGT1,0.0018185733104148405,0.0
UGGT2,0.003899469523633075,0.0
UGP2,0.0012715321057843257,0.0
UGT2A3,-0.0037555121110800847,0.0
UGT2B15,-0.0554516412163041,-0.097817
UGT2B17,-0.05322590450854813,0.0
UGT2B28,0.021192810272943532,0.0
UGT2B4,0.003683613842289238,0.0
UGT8,-0.0028689508847237807,0.0
UHRF1BP1L,0.0015699357110376942,0.0
UIMC1,0.00199848304867502,0.0
ULBP1,-0.005746126440161103,0.0
ULBP2,-0.00039626533158544587,0.0
ULK1,-0.008254990311598855,0.0
ULK2,-0.0036037324481487647,0.0
ULK4,0.006310533762257446,0.0
UMOD,-0.0010440449691451628,0.0
UMPS,0.008262192632019069,0.0
UNC119,-0.006239225462695828,0.0
UNC119B,0.0016446021677891819,0.0
UNC13A,0.00237470337344529,0.0
UNC13B,0.009914656149303347,0.0
UNC45A,-0.0032513794252362832,0.0
UNC50,-0.004099690381406127,0.0
UNC5B,-3.719741691535872e-06,0.0
UNC5C,-0.001063173131154597,0.0
UNC93A,0.0030381505829051992,0.0
UNC93B1,-0.011553896820708178,0.0
UNG,-0.0011205531101338884,0.0
UNKL,0.004389024259071027,0.0
